Symbol	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
TK1	11718128_x_at	-1.194387288	9.492436366	-10.40146116	1.38E-05	0.019966431	3.724968111
PRPS2	11718135_at	-0.725233501	9.42714734	-6.397371894	0.000331195	0.035385467	0.788126462
EMP3	11718140_a_at	0.614731853	4.873010251	4.095592566	0.004354803	0.119084628	-1.806825505
DKK1	11718141_at	-0.569643505	11.0967864	-4.979232782	0.001486934	0.069574244	-0.712922696
LOC81691	11718143_a_at	-0.758064086	6.12563282	-5.90381483	0.00054285	0.043476315	0.299431305
C2orf7	11718150_at	-0.488438768	7.907904961	-4.369356759	0.003083469	0.100740951	-1.454492003
PPFIBP2	11718152_a_at	0.488460901	6.003145594	3.469529063	0.01000202	0.180675166	-2.655535468
THTPA	11718156_a_at	0.511794869	7.203260005	3.539578011	0.00908747	0.171477056	-2.55781021
NMI	11718158_a_at	0.566855495	6.97863675	4.958354409	0.001523179	0.070326263	-0.737319846
NMI	11718159_at	0.701900037	7.291750002	4.935748669	0.001563529	0.071270408	-0.763814052
RBL2	11718166_a_at	0.716369657	5.84954469	4.719595372	0.002014996	0.081503466	-1.021290898
CDCA5	11718182_at	-0.650667857	6.092727923	-4.24222108	0.003614601	0.108492826	-1.616631204
CDCA5	11718183_at	-1.507162342	9.201384816	-12.60895626	3.70E-06	0.019966431	4.792064571
BTD	11718202_a_at	0.479536407	7.161451846	4.256774151	0.003549004	0.107363025	-1.597940275
REC8	11718204_a_at	0.419055242	7.293298066	3.743987721	0.006897336	0.149206142	-2.276454886
TOE1	11718205_a_at	-0.385745818	7.242044263	-3.465656965	0.010055381	0.181242201	-2.660956033
GSPT1	11718221_a_at	-0.800486706	7.680684533	-4.356926829	0.003131421	0.101756364	-1.470229892
GSPT1	11718222_s_at	-0.485362972	7.595918484	-4.186852308	0.003876571	0.111354662	-1.688051041
BCS1L	11718227_a_at	-0.629059152	7.20421698	-5.627127761	0.000725379	0.049795618	0.01013411
HLA-F	11718230_a_at	0.749286672	6.718031366	4.257885587	0.003544048	0.107351681	-1.596514214
HLA-F	11718231_x_at	0.809328868	6.463800076	6.308586192	0.000361228	0.036562378	0.702722236
PRPF4B	11718236_s_at	-0.656493722	7.750167968	-3.481074833	0.009844706	0.179669517	-2.639383943
IFRD2	11718276_x_at	-0.476755408	8.220977986	-3.923463981	0.005441706	0.133418404	-2.03438829
TACC3	11718297_a_at	-0.849317597	7.629096306	-7.287954329	0.000145274	0.025407475	1.587943764
S100P	11718347_a_at	0.714493816	8.843466771	5.645931826	0.000711013	0.049227203	0.030155581
WDR5	11718374_at	-0.508675123	8.900506348	-4.442363465	0.002817589	0.096439297	-1.362558038
WDR5	11718375_x_at	-0.52071275	8.279854469	-4.726137384	0.001999388	0.081181049	-1.013387786
PSD4	11718381_a_at	0.566470553	6.128897688	4.614905861	0.002283932	0.087023248	-1.148702058
C2orf68	11718385_at	-0.523085024	6.708161993	-3.508267695	0.009484614	0.175623265	-2.60141177
JUN	11718395_s_at	0.658396454	6.855110821	5.308964021	0.001024674	0.058851584	-0.336781567
TGM2	11718399_s_at	-0.406612831	4.009976362	-3.489860103	0.009726788	0.178413866	-2.627105652
NUDT21	11718401_a_at	-0.521367671	7.035583736	-3.637271953	0.007959297	0.160654736	-2.422614481
RFC3	11718403_at	-1.039647439	8.133458539	-8.534372629	5.19E-05	0.020282953	2.552627451
RFC3	11718404_at	-0.90823871	9.40699086	-5.423719	0.000903256	0.055467286	-0.209866868
TMBIM6	11718407_a_at	0.474659468	11.99649848	4.15562381	0.00403343	0.113816769	-1.728547005
NDUFAF3	11718411_a_at	0.613615621	9.576322273	5.545394397	0.000791692	0.052195354	-0.077510296
HSDL2	11718425_a_at	-0.448515955	7.572669857	-3.35230272	0.011761201	0.195111532	-2.820473026
HSDL2	11718426_a_at	0.481523125	8.377450181	4.240548259	0.003622226	0.108655793	-1.61878182
NPNT	11718435_a_at	0.741498583	8.734653974	5.67843106	0.000686923	0.048401026	0.064633819
NECAB3	11718468_s_at	0.42398991	7.694078102	3.630406197	0.008033427	0.161042725	-2.432072982
IDH1	11718474_a_at	0.554467298	10.22431049	4.599769984	0.002325985	0.087881395	-1.167269556
IDH1	11718475_s_at	0.444152268	10.79030771	3.619787311	0.008149552	0.162364328	-2.446714818
UBE2N	11718482_at	-0.632113869	7.505653146	-4.110445853	0.004272763	0.117550447	-1.787404601
ORC3	11718488_a_at	-0.774934611	7.515899007	-6.898349026	0.000206246	0.029483644	1.250386937
KCMF1	11718520_at	-0.543657652	5.117393503	-3.368178416	0.011504663	0.192894067	-2.798037302
ANTXR1	11718523_s_at	0.701129979	5.822579939	4.606065832	0.00230839	0.087685162	-1.159541809
ILF3	11718546_s_at	-0.637608584	9.73315687	-5.476558137	0.000852793	0.053632796	-0.152111261
GSTM3	11718578_a_at	0.530260366	12.67351444	4.626610696	0.002251985	0.086669168	-1.134368885
BEX4	11718588_a_at	0.722675669	7.443363982	5.483134085	0.000846736	0.053429879	-0.14495338
PPPDE2	11718606_a_at	0.414652059	6.894415051	3.551084607	0.008946051	0.170301838	-2.541819296
TP53INP1	11718610_at	0.880543455	10.83382591	6.987092456	0.000190169	0.028698757	1.328911545
ARRDC3	11718723_at	0.489893718	5.608705472	4.270242382	0.003489456	0.106559312	-1.580672748
PCMTD1	11718736_a_at	0.600623602	7.40487695	4.421765027	0.002889962	0.097431056	-1.388409749
PRSS23	11718766_at	-1.125790936	7.944527911	-6.123710577	0.000434048	0.03993165	0.52139514
PRSS23	11718767_x_at	-0.562374589	9.885522487	-4.557611265	0.002447678	0.089709895	-1.219181784
MAPKSP1	11718769_a_at	-0.706660398	4.676055761	-6.073362321	0.000456624	0.040817759	0.471183051
SRRM1	11718777_at	-0.631450269	9.010040512	-3.548153126	0.008981853	0.170602658	-2.545891544
HES6	11718790_at	-0.669307598	8.254293747	-4.740066911	0.001966597	0.080510113	-0.996583156
PAQR4	11718797_a_at	-0.614687316	7.065739001	-4.377136449	0.003053867	0.100349558	-1.444654555
PSRC1	11718802_a_at	-0.463791104	7.869915344	-4.043764794	0.004654807	0.12294006	-1.874861515
SH3GLB1	11718846_a_at	0.424643965	8.700027946	3.440096097	0.010415403	0.183979438	-2.696786765
SH3GLB1	11718847_at	-0.610489051	5.153596803	-4.050764852	0.004613002	0.122614981	-1.865647831
SMC1A	11718879_s_at	-0.677691477	9.798916939	-5.789787688	0.000611021	0.046242367	0.181577711
IRF7	11718916_a_at	0.91032502	8.399645387	7.869802941	8.84E-05	0.023029181	2.058991374
AURKA	11718943_a_at	-0.862928943	10.1468127	-7.698480566	0.000102003	0.023482135	1.924234304
PRKAB2	11718956_a_at	0.516888198	5.323375738	3.845754449	0.006026331	0.14042996	-2.138609306
PRKAB2	11718957_at	0.431612821	6.130418963	3.348327517	0.011826392	0.195679758	-2.826095531
NUFIP2	11718965_s_at	-0.486091609	8.185333663	-3.470403178	0.009990015	0.180660899	-2.654312057
CAPN2	11718978_x_at	0.556947963	6.959049642	4.564671341	0.00242682	0.089257019	-1.210468315
FKBP2	11718992_a_at	0.494977085	9.370191834	4.213893012	0.003746126	0.110359568	-1.653110521
DHFR	11718998_x_at	-0.835759418	9.434444453	-4.671697364	0.002133446	0.084340979	-1.079364866
DHFR	11718999_x_at	-0.687643979	8.527638262	-3.821826169	0.006219824	0.142665696	-2.170883331
WEE1	11719047_s_at	-0.642164004	8.512960214	-3.72152251	0.007107445	0.151465024	-2.307088463
SESN1	11719062_a_at	0.468521126	8.384286884	3.593719038	0.008442383	0.165032767	-2.482725041
WDR18	11719072_x_at	-0.461729097	7.584711978	-3.947435032	0.005274041	0.131267931	-2.002423817
AAGAB	11719079_at	-0.572979434	7.57472256	-4.213466676	0.003748145	0.110359568	-1.653660507
TIMELESS	11719123_a_at	-0.946785909	8.710821524	-8.016760884	7.83E-05	0.022246524	2.172065319
TIMELESS	11719124_at	-0.547678403	4.717287598	-3.402820954	0.010965454	0.189038359	-2.74918568
INSIG2	11719141_a_at	0.50866367	7.550927454	4.499742867	0.002626269	0.093180782	-1.290905944
DRAM1	11719154_a_at	0.524631507	7.371558066	3.708666858	0.007230789	0.152422441	-2.324651131
DRAM1	11719155_a_at	0.511313133	8.395935286	3.837558753	0.006091858	0.14122554	-2.149653914
AKR1C1	11719172_x_at	0.461630673	7.909909846	3.800822922	0.006395227	0.144932115	-2.199282133
NT5E	11719174_a_at	-0.7560878	4.117195775	-6.473524993	0.000307648	0.034495928	0.860526677
PVR	11719178_a_at	0.609513595	6.31266197	4.94792812	0.001541644	0.070782645	-0.74952943
KCNN4	11719227_x_at	0.396582423	8.685452276	3.562959701	0.008802586	0.169066347	-2.525334893
CAMK2N1	11719242_s_at	0.405568576	9.24546196	3.489467404	0.009732026	0.178413866	-2.627654275
NAT9	11719243_a_at	0.589304477	8.177440891	5.244668116	0.001100552	0.061466338	-0.408784453
GSTT1	11719246_a_at	0.570160013	7.832125386	5.016200662	0.001425073	0.068274963	-0.669895001
UBR7	11719284_a_at	-0.598255245	8.420723472	-3.885961164	0.005715761	0.13640386	-2.084571969
MAPKAP1	11719298_x_at	-0.400474343	7.997442031	-3.491192222	0.009709041	0.178413866	-2.625244758
WRAP53	11719306_a_at	-0.531304023	7.080864494	-4.194784074	0.0038378	0.111241463	-1.677790018
DMKN	11719333_a_at	0.528524101	7.331915523	4.346677642	0.003171576	0.102065763	-1.483225354
ARHGAP19	11719346_a_at	-0.639582071	5.090620398	-4.446753457	0.002802423	0.096256722	-1.357057299
ARHGAP19	11719347_a_at	-0.783208979	7.062082687	-6.569381699	0.00028063	0.032836373	0.950554676
FAM178A	11719362_at	-1.181894188	7.238590189	-8.023758018	7.79E-05	0.022246524	2.177392137
METTL7A	11719375_x_at	0.431761616	4.677589624	3.904356256	0.005579508	0.135085261	-2.059930314
PPIH	11719382_a_at	-0.893683132	8.932714209	-7.017187836	0.000185041	0.02854134	1.355319067
PPIH	11719383_x_at	-0.764926273	8.346303937	-6.456666338	0.000312695	0.03481402	0.844566185
PRKDC	11719391_a_at	-0.56209447	8.757916458	-4.472038463	0.0027168	0.094583591	-1.325435259
HIPK2	11719405_a_at	0.530674355	5.0471325	4.411138857	0.002928093	0.097790812	-1.401772678
BBS1	11719453_a_at	0.495158768	7.032803916	3.991494995	0.00498034	0.126872086	-1.943900919
IFI35	11719491_a_at	0.853073522	7.698359314	7.336550459	0.000139204	0.025067462	1.628766327
IFI35	11719492_s_at	0.813434722	8.342140617	7.382310648	0.000133749	0.024886825	1.666953404
MAOB	11719499_at	-0.980106705	7.074824702	-5.421240692	0.000905702	0.055483	-0.212586298
PVRL2	11719528_at	0.466238558	8.875455115	4.214216426	0.003744595	0.110359568	-1.652693326
TMEM194A	11719539_a_at	-0.876719298	8.003834338	-6.36266366	0.00034259	0.035697872	0.754868205
TMEM194A	11719540_a_at	-0.670120007	5.727817108	-4.255874417	0.003553021	0.107363025	-1.599094849
SOX4	11719561_s_at	0.391320612	10.54603665	3.544489356	0.009026816	0.170850572	-2.550982664
SOX4	11719563_a_at	0.523645446	8.90956374	3.468735587	0.01001293	0.180740317	-2.656646102
KIAA2013	11719568_s_at	0.480592004	9.328550535	4.131780243	0.004157864	0.116005344	-1.759570207
RINT1	11719574_a_at	-0.389867009	8.025803938	-3.475159869	0.009924964	0.180270121	-2.647656318
OAS1	11719588_a_at	1.506879533	9.19141325	11.41307338	7.33E-06	0.019966431	4.25070142
TOM1L1	11719589_a_at	0.406306281	10.08355615	3.441161471	0.010400124	0.18394187	-2.69529169
CDCA3	11719598_s_at	-1.04622995	7.533178158	-8.622569863	4.85E-05	0.020282953	2.614833006
RDH10	11719627_at	-0.579149952	6.314390468	-3.367880573	0.01150942	0.192908483	-2.798457939
GATAD2A	11719644_a_at	-0.568332482	7.627389546	-3.892294834	0.005668444	0.135870063	-2.076081756
ARHGEF10	11719650_a_at	-0.6427211	6.506213313	-4.817911118	0.001793928	0.07660953	-0.903247584
STMN1	11719666_a_at	-0.615991957	9.573281315	-3.715739322	0.007162648	0.151587331	-2.314986194
STMN1	11719667_s_at	-0.634900158	11.5138248	-4.9818303	0.001482491	0.069484765	-0.709892269
RARRES3	11719692_a_at	0.727698621	6.039018312	5.055390815	0.001362585	0.06697236	-0.62451843
CDC45	11719699_a_at	-1.727693485	7.514966724	-9.493751756	2.56E-05	0.019966431	3.191158204
CD2BP2	11719703_a_at	0.498259975	9.06781805	4.514197147	0.002580356	0.092144178	-1.272940095
CD2BP2	11719704_at	-0.540997914	7.275223471	-4.163317499	0.003994151	0.113113381	-1.718555789
DHRS13	11719707_a_at	-0.504391432	7.646360024	-4.267076642	0.003503354	0.106772477	-1.584728917
PPP1R14B	11719717_x_at	-0.376066924	10.80435977	-3.393139046	0.011113369	0.189929071	-2.76282402
LSM7	11719721_x_at	-0.427465187	9.766765672	-3.673213976	0.007583101	0.156908684	-2.373207167
POLD4	11719726_a_at	0.633096545	9.905787847	5.657830929	0.000702085	0.048945864	0.042797628
FAM134B	11719737_a_at	0.429785755	6.651123554	3.533442153	0.009163864	0.172458347	-2.566344541
POLE	11719750_s_at	-0.553971913	8.723568485	-4.327901441	0.00324661	0.103302091	-1.5070764
ARRDC4	11719761_at	0.492521166	6.956735256	4.38725907	0.003015815	0.099644695	-1.431869035
EXOC7	11719770_a_at	0.403314079	8.776232671	3.520211668	0.009330953	0.174277562	-2.584763757
RPS23	11719784_x_at	-1.133380698	7.842925896	-8.189419055	6.81E-05	0.02148315	2.302020389
TUBB2A	11719789_x_at	-0.443045502	8.459032326	-3.443271287	0.010369937	0.18394187	-2.692331336
ZAK	11719823_at	-0.453933354	7.471606111	-3.606738771	0.008294735	0.164087894	-2.464728139
ERCC1	11719830_a_at	0.422040203	8.483637693	3.675339109	0.007561467	0.156908684	-2.370291569
PPP2R5B	11719874_a_at	0.424946852	7.493804578	3.547583163	0.008988832	0.170602658	-2.546683438
TRPT1	11719877_a_at	0.536906569	9.190470651	4.784575832	0.001865733	0.078381898	-0.943097205
APOLD1	11719883_a_at	-0.519820136	4.391723344	-3.901877416	0.005597661	0.135085261	-2.063247931
IFI44	11719886_a_at	0.489259458	9.563687939	4.217782828	0.00372776	0.110152698	-1.648093867
MLLT10 /// PICALM	11719909_s_at	0.614466134	7.354994375	3.662946623	0.007688566	0.157995977	-2.387302551
KDM5B	11719928_a_at	0.477384128	8.671220041	4.24857308	0.003585808	0.107759294	-1.608468993
KIAA0319L	11719932_x_at	0.619264865	7.570555213	4.120189025	0.004219866	0.117183325	-1.774684069
CCDC99	11719949_a_at	-1.015576265	8.195256238	-5.920709654	0.00053349	0.043125328	0.316731661
SYNJ2BP	11719998_a_at	0.462024968	8.642221659	4.124715495	0.004195534	0.116727352	-1.76877946
SMAP1	11720018_a_at	-0.681877498	6.784909798	-4.666983625	0.002145511	0.084615206	-1.085100072
LDLR	11720028_x_at	0.412314235	8.797943338	3.669236686	0.007623769	0.157402442	-2.378665565
CASP2	11720034_x_at	-0.579177161	5.651763379	-4.086733032	0.004404554	0.119696566	-1.818425954
ARMCX1	11720047_a_at	0.713089057	9.383185308	5.243865275	0.001101538	0.061466338	-0.40968761
APH1B	11720068_a_at	0.769750421	7.960568346	6.577641364	0.000278429	0.032768039	0.958254993
NUCB2	11720087_a_at	0.488191872	10.09552125	3.930326561	0.005393121	0.133067063	-2.025228357
NUCB2	11720088_x_at	0.503755097	10.056722	3.901681977	0.005599095	0.135085261	-2.063509541
MINPP1	11720091_a_at	0.456864601	9.472597049	3.675230734	0.007562569	0.156908684	-2.37044024
CREB3L4	11720109_a_at	0.640950113	8.724189786	5.492738717	0.000837973	0.053105625	-0.134510671
SRD5A3	11720124_at	0.502251707	9.895137802	4.386422402	0.00301894	0.099681414	-1.432925175
RILP	11720140_at	0.494775752	6.739313147	4.417300215	0.002905917	0.09744469	-1.394022252
HMMR	11720141_a_at	-0.691640081	8.129334865	-6.185760936	0.000407922	0.038586737	0.582785955
C1orf96	11720143_at	-0.554035273	7.298275749	-4.253623428	0.003563094	0.107468217	-1.601983974
WDR19	11720158_a_at	0.524492708	6.315178902	3.421702983	0.010683024	0.186450831	-2.722620936
MAD2L1	11720185_a_at	-1.014194332	9.801799305	-5.610340729	0.000738478	0.049997469	-0.007784672
MAD2L1	11720186_s_at	-1.014164255	9.531332491	-4.176050933	0.003930058	0.112049669	-1.702040404
SLC27A3	11720187_a_at	0.445343496	7.644306394	3.59534114	0.008423834	0.165032767	-2.480481577
GMPR	11720202_at	0.490190633	6.239873542	3.726606397	0.007059298	0.151124549	-2.300149696
AURKB	11720203_a_at	-1.090780506	8.656672752	-9.725220653	2.17E-05	0.019966431	3.333367681
STAT5B	11720229_a_at	0.373660201	5.282592671	3.345812303	0.011867839	0.195851291	-2.829654003
KIF4A	11720241_at	-0.841447546	7.650189694	-7.329145884	0.000140111	0.025067462	1.622564144
CEP55	11720247_a_at	-1.162595659	8.203329311	-6.003730156	0.000490037	0.041813728	0.40114521
PLEKHF2	11720296_at	0.780237057	8.661772614	6.541386495	0.000288236	0.033294967	0.924388148
RTN3	11720303_s_at	0.5548006	10.81947538	5.040046915	0.001386682	0.067619542	-0.642255365
RTN3	11720304_s_at	-0.528285906	9.768206889	-4.143956151	0.004093805	0.114995952	-1.743716755
XRCC5	11720312_at	-0.599592435	9.535108821	-4.290766761	0.003400804	0.105191619	-1.554414317
SPAG5	11720319_at	-1.118618299	8.553427282	-9.591189358	2.39E-05	0.019966431	3.25155168
SELM	11720331_at	0.703906982	6.683078663	5.839849703	0.000579982	0.044913049	0.233554172
PHIP	11720359_at	-0.640334259	5.141986996	-4.912604731	0.001606066	0.072128656	-0.791023763
PPP6R2	11720408_at	-0.556781051	5.817265866	-4.624470282	0.00225779	0.086670879	-1.136988277
CAMSAP1	11720414_a_at	-0.489936982	7.42940542	-3.47571009	0.009917468	0.1802124	-2.646886614
ERLIN1	11720444_s_at	-0.430203148	9.055501874	-3.73070212	0.007020766	0.150793384	-2.294562338
RNF43	11720450_a_at	0.565211503	8.127657809	5.131694537	0.001249438	0.064484814	-0.536869015
TSTD1	11720469_a_at	0.444385093	10.59399772	4.00304461	0.004906331	0.126143376	-1.92860948
SFPQ	11720475_x_at	-0.526952756	10.38481791	-3.991774773	0.004978533	0.126872086	-1.943530255
BCCIP	11720478_at	-0.793886085	6.898432279	-6.441096391	0.000317438	0.034913801	0.829791796
CTNNAL1	11720494_a_at	-1.434840357	7.510588491	-6.907168391	0.000204582	0.029483644	1.25823483
UBE4B	11720502_s_at	-0.490876865	8.299428481	-3.391562913	0.01113765	0.190059534	-2.765045314
C9orf150	11720514_at	0.431010177	8.432911803	3.654663811	0.007774802	0.158882679	-2.398684306
PDE4DIP	11720519_s_at	0.374348231	4.231344733	3.350740396	0.011786776	0.195289489	-2.822682545
PDSS1	11720547_a_at	-0.630013525	7.888797657	-4.314120938	0.003302918	0.103962594	-1.524617493
NCAPD3	11720550_a_at	-1.183349647	7.761281549	-5.750866668	0.000636434	0.047162179	0.140913033
PARP2	11720561_x_at	-0.602359701	8.614777738	-5.005953874	0.001441929	0.068557436	-0.681799626
CD46	11720595_a_at	0.450881246	8.765648505	3.400491892	0.011000842	0.189038359	-2.752465442
SUB1	11720599_s_at	-1.116033558	6.688685659	-5.471488834	0.000857496	0.053725375	-0.157633683
POLD2	11720605_a_at	-0.494759412	9.733430883	-4.298425672	0.003368357	0.104839486	-1.544632942
PHB	11720609_at	-0.747419399	9.901571471	-6.675448546	0.000253785	0.032398833	1.04875669
MYD88	11720623_a_at	0.584656081	5.903526283	4.050837116	0.004612572	0.122614981	-1.865552754
MYD88	11720624_a_at	0.648339705	8.271543585	5.703923855	0.000668662	0.048094282	0.091568427
HNRPDL	11720626_s_at	-0.655148347	7.462301369	-4.451243154	0.002787006	0.096007763	-1.351434843
SNRNP25	11720630_a_at	-0.456802878	10.9928219	-4.071095827	0.004493887	0.120953115	-1.838930891
IVD	11720642_a_at	0.459542049	9.146244437	3.551593636	0.00893985	0.170285202	-2.541112299
IVD	11720643_a_at	0.420746162	8.230286146	3.566685613	0.008758085	0.168662578	-2.520166686
BUB1B	11720647_a_at	-1.178965249	7.993128897	-8.33356645	6.08E-05	0.02029759	2.408181484
TIFA	11720681_at	-0.635302953	4.124094273	-4.555672134	0.002453442	0.089792028	-1.221576449
BCCIP	11720707_at	-0.481563497	9.615651947	-3.864358719	0.005880405	0.138351065	-2.113575245
CROT	11720744_a_at	0.517599946	7.680680596	4.517403362	0.002570292	0.091919516	-1.268959526
METTL9	11720768_at	-0.778047562	7.255075493	-5.827078565	0.00058773	0.045100301	0.220329637
KIAA1324	11720780_a_at	0.565919085	6.650766988	4.483838804	0.002677827	0.094374088	-1.310712781
CDK2	11720781_a_at	-0.790464225	8.000591002	-5.744086285	0.00064098	0.047162179	0.13380596
ACTL6A	11720784_a_at	-0.441342284	10.36450489	-3.985723	0.005017782	0.127413783	-1.951550624
S100A14	11720803_at	0.809433924	10.17791051	7.188789668	0.000158603	0.026166791	1.503773583
CENPW	11720827_a_at	-0.796904139	9.096464168	-5.532676564	0.000802604	0.0522787	-0.091238845
C1orf21	11720830_at	-0.630576987	6.935160442	-4.477154682	0.002699826	0.094570355	-1.319049343
CDC25C	11720835_a_at	-1.204128055	6.754606404	-9.692843739	2.22E-05	0.019966431	3.31373615
