Symbol	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
GSPT1	11718221_a_at	-0.847896458	7.656979657	-6.749472965	0.00022875	0.008616433	0.962582958
HLA-F	11718230_a_at	0.61286467	6.649820365	5.091255853	0.001277765	0.022490385	-0.869306262
HLA-F	11718231_x_at	0.746952377	6.43261183	6.488148947	0.000293572	0.009925105	0.698061706
PRPF4B	11718234_a_at	-0.554961842	7.962412322	-5.549432154	0.000767598	0.017052657	-0.325248481
PRPF4B	11718235_at	-0.678879222	7.811266389	-5.127486823	0.001226026	0.022140856	-0.825166681
PRPF4B	11718236_s_at	-1.001248421	7.577790619	-8.189783177	6.53E-05	0.004227927	2.280941467
TAX1BP1	11718272_a_at	-0.584431312	6.247969921	-6.255231288	0.000369023	0.011431307	0.455069811
TACC3	11718297_a_at	-1.097691587	7.504909312	-11.3290023	7.27E-06	0.001389932	4.512588339
S100P	11718347_a_at	0.991391935	8.981915831	8.790192761	4.08E-05	0.003303629	2.76864271
WDR5	11718374_at	-0.547968247	8.880859786	-5.430179643	0.000874107	0.018338111	-0.463925856
WDR5	11718375_x_at	-0.54683754	8.266792074	-5.871183883	0.000545552	0.014122808	0.038904933
PRKAG2	11718377_a_at	-0.70074186	6.222502651	-5.66904604	0.000675052	0.01604019	-0.188181422
PRKAG2	11718378_s_at	-0.715166774	6.352421426	-6.642626949	0.000253091	0.009088895	0.855445888
PRKAG2	11718379_x_at	-0.730068224	6.972359873	-6.458414086	0.000302168	0.010112122	0.667425309
PSD4	11718381_a_at	0.50166801	6.096496417	5.301561859	0.001007727	0.019855093	-0.61578867
C2orf68	11718385_at	-0.80334296	6.568033025	-7.830662462	8.77E-05	0.005024624	1.972830235
JUN	11718395_s_at	0.513045372	6.78243528	5.240494655	0.001078978	0.02062548	-0.688734498
NUDT21	11718401_a_at	-0.770487343	6.9110239	-5.302563747	0.001006602	0.019855093	-0.614596435
RFC3	11718403_at	-1.266964105	8.019800206	-10.56589252	1.17E-05	0.001789899	4.036319785
RFC3	11718404_at	-1.334999308	9.193610561	-10.92653778	9.33E-06	0.001612569	4.266016408
TMBIM6	11718407_a_at	0.505048005	12.01169275	5.089247029	0.001280703	0.022526085	-0.871759263
TMBIM6	11718408_x_at	0.47698143	12.5035498	5.062688629	0.001320263	0.022874184	-0.90424628
NDUFAF3	11718411_a_at	0.747783078	9.643406002	7.98384938	7.72E-05	0.004647898	2.105824973
HSDL2	11718426_a_at	0.614247283	8.44381226	5.819083518	0.000576058	0.014584076	-0.01908527
NPNT	11718435_a_at	0.581412322	8.654610843	5.620608046	0.000710945	0.01645936	-0.243443809
STK11IP	11718457_at	-0.585640257	4.701181954	-5.35046191	0.000954425	0.01927462	-0.557768534
SLC39A11	11718459_a_at	0.553817266	6.582814231	5.524876229	0.000788293	0.017357569	-0.353638167
IDH1	11718474_a_at	0.607719518	10.2509366	5.41582847	0.000887995	0.018482469	-0.480752157
UBE2N	11718482_at	-1.099941407	7.271739377	-6.816230078	0.000214877	0.008304704	1.028820069
ORC3	11718488_a_at	-1.136881056	7.334925785	-11.97971878	4.94E-06	0.00112918	4.890867393
ORC3	11718489_s_at	-0.913753728	7.639654765	-9.185108877	3.04E-05	0.002863592	3.071997346
FABP5 /// FABP5P3	11718490_s_at	-0.648644393	8.044359665	-6.579658329	0.000268786	0.009427658	0.791650414
FABP5	11718491_x_at	-0.541329498	7.552938944	-5.780220663	0.00060005	0.01489324	-0.062584841
PARP6	11718542_a_at	0.48442158	8.627191892	5.190226804	0.001141827	0.021362878	-0.749189974
ILF3	11718546_s_at	-0.710430181	9.696746071	-6.24864655	0.00037145	0.011497767	0.448098867
GSTM3	11718578_a_at	0.568509664	12.69263909	5.966191693	0.000494447	0.013468704	0.143698537
TP53INP1	11718610_at	0.816033151	10.80157076	7.33712152	0.000133947	0.006296021	1.527760377
KIF1B	11718634_a_at	-0.688366406	6.761892844	-7.306214003	0.000137654	0.006385371	1.499015434
IGF1R	11718707_a_at	0.542684877	5.929034185	5.68436147	0.000664126	0.015887353	-0.170776773
BRD8	11718720_a_at	-0.54061258	9.810579069	-5.497696932	0.000811925	0.017641015	-0.385161008
ST3GAL1	11718739_a_at	0.630319799	6.41723151	5.833796352	0.000567255	0.014427697	-0.002671398
PRSS23	11718766_at	-1.212277373	7.901284693	-8.92675409	3.68E-05	0.003130948	2.875046921
PRSS23	11718767_x_at	-0.574513316	9.879453123	-5.616849234	0.000713818	0.016494131	-0.247746009
MAPKSP1	11718769_a_at	-0.782407075	4.638182422	-5.68297725	0.000665106	0.015903095	-0.172348467
SMARCE1	11718773_s_at	-0.514039354	9.444999729	-5.093520023	0.001274462	0.022456203	-0.866542171
SRRM1	11718777_at	-0.83499229	8.908269501	-6.904209966	0.000198011	0.007935673	1.115301056
HES6	11718790_at	-0.863224858	8.157335117	-8.805709132	4.03E-05	0.003292452	2.780814257
PAQR4	11718797_a_at	-0.784786698	6.98068931	-6.930470642	0.000193268	0.007837312	1.140936696
MON1B	11718839_a_at	0.613322301	5.68147915	6.581236269	0.000268379	0.009427658	0.79325506
SH3GLB1	11718847_at	-0.749018259	5.084332199	-6.665762989	0.000247584	0.009013978	0.878763133
SRPK1	11718851_a_at	-0.518715963	8.166484466	-5.342708105	0.000962664	0.019337283	-0.566945284
SRPK1	11718852_a_at	-0.601228769	8.145668383	-5.457360739	0.00084846	0.01800706	-0.432138074
ATP2A2	11718873_a_at	-0.789417146	6.449284677	-7.399562638	0.000126795	0.006121936	1.585511499
SMC1A	11718879_s_at	-1.051777532	9.611873912	-10.66481685	1.10E-05	0.001736396	4.100174166
IRF7	11718916_a_at	0.732260311	8.310613033	7.547686389	0.000111481	0.005801588	1.720813352
AURKA	11718943_a_at	-1.177995827	9.989279259	-12.57480035	3.53E-06	0.000970321	5.216349297
NUFIP2	11718965_s_at	-0.7174357	8.069661618	-5.314944789	0.000992818	0.019728512	-0.599875205
IFI6	11718986_a_at	0.573506417	12.00826181	5.708211754	0.000647501	0.015656113	-0.143738376
FKBP2	11718992_a_at	0.509596824	9.377501703	5.000775503	0.001417838	0.023937997	-0.98038691
DHFR	11718998_x_at	-1.38240721	9.161120557	-12.80623759	3.11E-06	0.000920858	5.337995218
DHFR	11718999_x_at	-1.218447558	8.262236472	-10.838342	9.86E-06	0.001637241	4.210625559
DHFR	11719000_x_at	-0.486075227	7.552796163	-5.149285269	0.001196017	0.021843864	-0.798703467
CBFB	11719019_at	-0.617105455	8.115896925	-5.892580557	0.000533549	0.013965102	0.062612707
WEE1	11719047_s_at	-0.981570656	8.343256888	-8.582860044	4.78E-05	0.003591666	2.603958176
WDR18	11719072_x_at	-0.501366752	7.56489315	-5.301230606	0.001008099	0.019855093	-0.61618289
AAGAB	11719079_at	-0.702388579	7.510017988	-5.611297497	0.000718085	0.016531235	-0.254103973
TIMELESS	11719123_a_at	-1.321984716	8.523222121	-12.96019219	2.86E-06	0.000914085	5.417447963
FAM49B	11719132_s_at	-0.614842956	9.224066502	-5.456621676	0.000849146	0.01800706	-0.433000991
DRAM1	11719154_a_at	0.696187872	7.457336248	5.393092671	0.0009105	0.018785294	-0.507469949
GPT2	11719162_a_at	-0.582458675	7.490814377	-5.883001298	0.000538886	0.014050922	0.052006507
AKR1C1	11719172_x_at	0.633828559	7.996008789	6.056217417	0.000450901	0.012760057	0.241870651
NT5E	11719174_a_at	-0.669923652	4.160277849	-6.453885669	0.000303502	0.010132726	0.662749814
NAT9	11719243_a_at	0.700465945	8.233021624	7.459976196	0.00012028	0.005979092	1.640981845
GSTT1	11719246_a_at	0.795066638	7.944578699	8.05260345	7.30E-05	0.004508003	2.164753078
UBR7	11719284_a_at	-0.877396861	8.281152664	-7.440758793	0.000122311	0.006027655	1.623379884
FAM111A	11719313_a_at	-0.829087206	5.706654862	-5.307663325	0.001000899	0.019794525	-0.608530263
DMKN	11719333_a_at	0.552546917	7.343926932	5.913532785	0.000522079	0.013774156	0.085767477
ARHGAP19	11719347_a_at	-1.046589874	6.93039224	-9.187067164	3.03E-05	0.002863592	3.073468899
FAM178A	11719362_at	-1.475540813	7.091766876	-13.91373687	1.74E-06	0.000804476	5.884875672
RAP1GDS1	11719379_a_at	-0.56470323	6.472662245	-5.471486936	0.000835461	0.017881911	-0.415659646
PPIH	11719382_a_at	-0.899116775	8.929997388	-9.147635431	3.12E-05	0.00289922	3.043776908
PPIH	11719383_x_at	-0.805499448	8.32601735	-8.332667083	5.82E-05	0.004005827	2.40003326
PRKDC	11719391_a_at	-1.159468015	8.459229685	-6.034008759	0.000461231	0.012897543	0.217753448
PBX1	11719412_at	-0.745349564	7.865851138	-6.256474819	0.000368566	0.011431307	0.456385644
PBX1	11719414_a_at	-0.498384051	10.74750925	-5.311741593	0.000996364	0.019773476	-0.603681709
MSH2	11719416_s_at	-0.756075248	8.805887787	-7.34161379	0.000133418	0.006295049	1.531929541
EXOC5	11719456_at	-0.745655342	3.874304393	-7.477929855	0.000118417	0.005939324	1.657390183
EPS15	11719485_x_at	-0.62591335	7.306281601	-5.857370084	0.000553462	0.014210176	0.023565804
IFI35	11719491_a_at	0.908695429	7.726170267	8.957142685	3.60E-05	0.003089778	2.898505812
IFI35	11719492_s_at	0.805489941	8.338168227	8.60164739	4.71E-05	0.003561365	2.619039518
MAOB	11719499_at	-1.255583459	6.937086325	-12.00982656	4.86E-06	0.00112918	4.907789902
DICER1	11719525_s_at	-0.807510355	8.2841428	-6.194138744	0.000392242	0.011866769	0.390176985
PVRL2	11719528_at	0.578791364	8.931731518	6.165215435	0.0004038	0.01203875	0.359284088
TMEM194A	11719539_a_at	-1.303170317	7.790608828	-10.41317988	1.30E-05	0.001888172	3.936454063
TMEM194A	11719540_a_at	-0.843899659	5.640927282	-5.481784807	0.000826125	0.017796392	-0.403665046
SOX4	11719560_at	0.572587289	10.24526863	6.139370876	0.000414451	0.012202991	0.331586454
SOX4	11719561_s_at	0.55023923	10.62549596	5.868657106	0.00054699	0.014130225	0.0361011
KIAA2013	11719568_s_at	0.505017951	9.340763508	4.999120718	0.001420553	0.023947642	-0.982429784
OAS1	11719588_a_at	1.375623928	9.125785448	12.87542327	3.00E-06	0.000919595	5.373843667
EHD3	11719596_at	0.557830488	6.033339922	5.814387879	0.000578899	0.014596344	-0.024330075
CDCA3	11719598_s_at	-1.52014401	7.296221128	-13.52947713	2.12E-06	0.000839632	5.70146837
GATAD2A	11719644_a_at	-0.841505874	7.49080285	-5.794909232	0.000590854	0.014747506	-0.046119262
ARHGEF10	11719650_a_at	-0.663397993	6.495874867	-5.175638786	0.001160818	0.021510548	-0.766803991
STMN1	11719666_a_at	-1.032695392	9.364929597	-10.15884623	1.54E-05	0.002073441	3.766567115
STMN1	11719667_s_at	-0.86766941	11.39744018	-9.009867594	3.46E-05	0.003026016	2.93902057
CDC45	11719699_a_at	-2.348458456	7.204584239	-21.22922309	8.76E-08	0.000579569	8.432943982
FARP1	11719701_s_at	-0.486297668	6.451588028	-5.164108881	0.001176075	0.021663498	-0.780747712
CD2BP2	11719703_a_at	0.504683444	9.071029784	5.364394239	0.000939817	0.019119354	-0.54130131
CD2BP2	11719704_at	-0.703350452	7.194047202	-7.356487067	0.000131682	0.006242889	1.545717188
DHRS13	11719707_a_at	-0.749077263	7.524017109	-7.917668457	8.15E-05	0.004844419	2.048657684
POLD4	11719726_a_at	0.873124713	10.02580193	8.926688758	3.68E-05	0.003130948	2.874996403
POLE	11719750_s_at	-0.71058813	8.645260377	-6.008108509	0.000473614	0.013110471	0.189543917
RPS23	11719784_x_at	-1.263877374	7.777677558	-12.43532593	3.82E-06	0.000979554	5.141730987
TUBB2A	11719788_s_at	-0.606975167	8.82463683	-6.152669224	0.000408932	0.012119811	0.345849304
TUBB2A	11719789_x_at	-0.639031043	8.361039556	-6.437783406	0.000308298	0.010193194	0.646103568
ZAK	11719823_at	-0.511755924	7.442694826	-5.257887826	0.001058131	0.020407877	-0.667902557
ZAK	11719824_at	-0.818618158	7.497477575	-8.100739651	7.01E-05	0.004410909	2.205732486
ZAK	11719826_x_at	-1.059483899	6.137836441	-9.235053821	2.93E-05	0.002825577	3.109429899
MPZL2	11719833_at	-0.83356891	8.358421017	-6.856820949	0.000206904	0.008121092	1.068833727
41162	11719853_s_at	-0.780667157	5.761647234	-5.027933295	0.001374089	0.023476198	-0.946918151
TRPT1	11719877_a_at	0.652016748	9.248025741	6.639170493	0.000253925	0.00910067	0.851956721
GM2A	11719921_s_at	0.506609569	7.950279628	5.354391162	0.00095028	0.019260484	-0.553121532
GM2A	11719922_a_at	0.589927246	5.622846277	6.298672817	0.000353446	0.01112946	0.500918263
KIAA0319L	11719932_x_at	0.631569476	7.576707519	5.611446347	0.00071797	0.016531235	-0.25393345
CCDC99	11719949_a_at	-1.576156125	7.914966308	-12.8359286	3.06E-06	0.000919595	5.353408347
SMAP1	11720018_a_at	-0.93515351	6.658271792	-6.859776665	0.000206336	0.008106041	1.071739745
FAM118A	11720025_s_at	-0.669187063	6.676032939	-5.888646093	0.000535734	0.013988691	0.058257968
CASP2	11720034_x_at	-0.712352019	5.58517595	-6.665995479	0.000247529	0.009013978	0.878997111
CASP2	11720035_s_at	-0.522659896	8.554770952	-5.517493179	0.000794636	0.01743996	-0.36219068
ARMCX1	11720047_a_at	0.657483929	9.355382744	6.102214371	0.000430315	0.012401371	0.291611113
APH1B	11720068_a_at	1.004711499	8.078048885	9.603128687	2.25E-05	0.002463421	3.379099232
NTRK2	11720080_at	-0.850697244	4.290953115	-6.887016441	0.000201187	0.007985364	1.098472681
NUCB2	11720088_x_at	0.494088358	10.05188863	5.044263505	0.001348502	0.023191146	-0.926845913
CREB3L4	11720109_a_at	0.782312708	8.794871084	7.796990655	9.02E-05	0.00511778	1.943277858
SIPA1	11720117_a_at	0.492561376	7.143836562	5.085148994	0.001286721	0.022572156	-0.876765279
ATP13A3	11720136_s_at	-0.889330658	7.759328642	-5.266226045	0.001048296	0.020302874	-0.657931496
RILP	11720140_at	0.521636801	6.752743672	5.36950652	0.000934519	0.01911304	-0.535265936
HMMR	11720141_a_at	-1.069126496	7.940591657	-10.843661	9.83E-06	0.001637241	4.213980268
C1orf96	11720143_at	-0.559960069	7.295313351	-5.844355293	0.00056103	0.014306123	0.009089975
MAD2L1	11720185_a_at	-1.539218962	9.53928699	-13.1710546	2.56E-06	0.000891561	5.524415346
MAD2L1	11720186_s_at	-1.419717421	9.328555908	-14.9743483	1.04E-06	0.000679001	6.359135414
GMPR	11720202_at	0.698993416	6.344274934	5.648847129	0.000689769	0.016289869	-0.211186036
AURKB	11720203_a_at	-1.2265116	8.588807205	-12.90264977	2.95E-06	0.000919153	5.387886795
NT5DC1	11720204_at	-0.628136125	7.371340137	-6.568798586	0.000271601	0.009470839	0.780598487
KIF4A	11720241_at	-0.962918493	7.58945422	-9.405587646	2.59E-05	0.002657646	3.235712094
CEP55	11720247_a_at	-1.818723571	7.875265355	-12.96358703	2.86E-06	0.000914085	5.419186975
ASCC3	11720264_at	-0.65161226	7.474004012	-5.332485202	0.000973648	0.019455266	-0.579057587
PLEKHF2	11720296_at	0.635425598	8.589366885	6.548256661	0.000277017	0.009588094	0.759652958
RTN3	11720304_s_at	-0.700851177	9.681924254	-5.753030078	0.000617497	0.015190371	-0.093143764
XRCC5	11720312_at	-0.802922636	9.43344372	-7.515123834	0.00011466	0.005865854	1.69127221
SPAG5	11720319_at	-1.335036232	8.445218316	-14.28126548	1.45E-06	0.000764537	6.054371334
BRIX1	11720330_at	-0.474654167	9.826310176	-5.104223067	0.001258975	0.022310404	-0.85348621
SELM	11720331_at	1.036458444	6.849354394	9.859791134	1.88E-05	0.0023098	3.560904534
PHIP	11720359_at	-1.055837187	4.934235532	-7.387308729	0.000128164	0.006139895	1.574211717
CAMSAP1	11720414_a_at	-0.735686387	7.306530718	-7.147450977	0.000158606	0.00694027	1.349680257
BAZ1A	11720443_s_at	-0.499939242	9.742956719	-5.328990201	0.000977435	0.019490657	-0.583202017
ERLIN1	11720444_s_at	-0.611123173	8.965041861	-6.161245113	0.000405417	0.012055974	0.355034814
RNF43	11720450_a_at	0.592897218	8.141500667	6.302027952	0.000352274	0.011119758	0.504449131
F11R	11720461_a_at	0.538142412	8.76817808	5.406345427	0.000897306	0.018584784	-0.491887013
TSTD1	11720469_a_at	0.524693861	10.63415211	5.583655619	0.000739755	0.016757062	-0.285824846
SFPQ	11720474_a_at	-0.721430395	10.55295667	-6.537839344	0.00027981	0.009605247	0.749010885
SFPQ	11720475_x_at	-0.673038854	10.31177486	-6.337047913	0.000340294	0.010852365	0.541216722
BCCIP	11720478_at	-0.787068751	6.901840947	-7.803238544	8.97E-05	0.005103072	1.948770146
CTNNAL1	11720494_a_at	-2.037566746	7.209225297	-17.45327051	3.53E-07	0.000598511	7.310239017
UBE4B	11720502_s_at	-0.568031914	8.260850957	-4.957740113	0.001490351	0.02462935	-1.033647933
PDSS1	11720547_a_at	-1.035847162	7.685880838	-9.084306181	3.27E-05	0.002973081	2.995819946
NCAPD3	11720550_a_at	-1.554936138	7.575488303	-10.20142032	1.49E-05	0.002045993	3.795321449
TSEN15	11720555_a_at	-0.666340737	7.020631526	-5.235392677	0.001085179	0.020665993	-0.69485358
TSEN15	11720556_x_at	-0.552414497	8.516108773	-5.239906077	0.001079691	0.02062548	-0.689440218
PARP2	11720561_x_at	-0.739299145	8.546308015	-6.694759076	0.00024087	0.00887705	0.907893826
CSRNP2	11720596_at	0.530587706	6.072098675	5.504518124	0.000805921	0.017594067	-0.377239804
SUB1	11720599_s_at	-1.394939577	6.549232649	-7.331327531	0.000134633	0.006310303	1.522379832
STOM	11720603_a_at	0.621217729	6.954791982	5.046458386	0.001345104	0.023152172	-0.924151102
POLD2	11720605_a_at	-0.548082003	9.706769587	-5.621501135	0.000710265	0.01645936	-0.242421905
PHB	11720609_at	-0.768962555	9.890799893	-8.170259563	6.63E-05	0.004256113	2.264516989
MYD88	11720623_a_at	1.017059524	6.119728004	8.181009528	6.57E-05	0.00423395	2.27356508
HNRPDL	11720626_s_at	-0.729641531	7.425054777	-6.08498461	0.000437901	0.012492169	0.273012088
ATP6V1D	11720627_a_at	-0.511536695	7.488361615	-5.345337443	0.000959862	0.019322766	-0.563832444
SNRNP25	11720630_a_at	-0.481396618	10.98052503	-5.140081681	0.001208587	0.021992287	-0.809868026
IVD	11720642_a_at	0.493701336	9.163324081	5.266675856	0.001047769	0.020302874	-0.657393889
BUB1B	11720647_a_at	-1.880194282	7.642514381	-18.62524817	2.22E-07	0.000579569	7.69555049
TIFA	11720681_at	-0.705782265	4.088854617	-5.554572211	0.000763343	0.017011931	-0.319316795
IL17D	11720693_a_at	-0.635786538	4.991628986	-6.472368262	0.0002981	0.010005446	0.681816434
BCCIP	11720707_at	-0.551147778	9.580859806	-5.713655656	0.000643771	0.015615858	-0.137577918
SUMF1	11720732_a_at	0.685453295	7.224617592	6.129886012	0.000418437	0.012269287	0.321399403
ACTB	11720754_x_at	-0.560904629	12.19437553	-5.787066673	0.000595744	0.014832172	-0.054906895
METTL9	11720768_at	-1.099440656	7.094378946	-9.313437285	2.77E-05	0.002727724	3.167765505
DNAJC19	11720773_x_at	-0.826299327	6.47917145	-7.325239102	0.000135359	0.006332311	1.516721862
KIAA1324	11720780_a_at	0.73675568	6.736185285	6.427401805	0.000311435	0.010262633	0.635353844
CDK2	11720781_a_at	-0.957633336	7.917006446	-8.201554032	6.46E-05	0.004198986	2.290826084
ACTL6A	11720784_a_at	-0.604148242	10.28310192	-5.150601764	0.001194231	0.021819293	-0.797107494
NUPL1	11720795_s_at	-0.763219456	7.03871828	-5.063613864	0.001318863	0.022874184	-0.903112746
NUPL1	11720796_x_at	-0.77245754	7.994060933	-6.308873665	0.000349895	0.011070916	0.511648899
S100A14	11720803_at	0.769417834	10.15790246	8.040001707	7.37E-05	0.004526489	2.15398731
CENPW	11720827_a_at	-0.930660191	9.029586143	-8.818301278	3.99E-05	0.003279943	2.790676466
C1orf21	11720830_at	-0.936117339	6.782390266	-7.429495526	0.000123519	0.006027655	1.613044797
YEATS4	11720833_at	-0.685786524	8.493702541	-6.74243152	0.000230271	0.008667124	0.95556505
CDC25C	11720835_a_at	-1.337025719	6.688157572	-11.69115829	5.85E-06	0.001204965	4.726119205
RAB23	11720849_a_at	-0.475842678	6.807073772	-5.112527067	0.001247103	0.022168516	-0.843368368
INSR	11720857_a_at	-0.735520481	5.630314805	-6.175650066	0.000399587	0.011946552	0.370441959
PNPLA4	11720863_at	0.665871119	6.168841992	6.526978097	0.000282755	0.009671722	0.737900884
ACP2	11720914_x_at	0.68297358	7.311657147	6.529476761	0.000282075	0.009668486	0.74045808
EIF1	11720919_s_at	0.498104583	12.511877	5.276133076	0.001036742	0.020170423	-0.646097614
RGS16	11720943_a_at	-0.58975138	9.825497261	-6.019046263	0.00046834	0.013042613	0.201467871
RGS16	11720944_at	-0.681545771	9.091036341	-7.025049	0.000177211	0.007446211	1.232594472
SNRPA1	11720945_x_at	-0.590975158	11.77734484	-6.343765452	0.000338049	0.010794666	0.548251457
CA12	11720948_a_at	0.575075741	9.227868093	5.36318403	0.000941076	0.019119354	-0.542730592
DCUN1D4	11720951_a_at	-0.696212189	7.167850897	-6.012917878	0.000471287	0.013075307	0.194788901
DCK	11720963_a_at	-0.624424102	5.510105146	-4.997541375	0.00142315	0.023975084	-0.984379904
DCK	11720964_s_at	-0.597490722	7.642159059	-4.970611945	0.001468242	0.024443533	-1.017688676
DCK	11720965_at	-0.892293413	7.644160001	-7.676729913	9.98E-05	0.005441076	1.836775984
DCK	11720966_x_at	-0.930784315	7.659847607	-8.625479793	4.63E-05	0.003523217	2.638124873
GPSM2	11720967_a_at	-0.589394704	8.488288261	-5.01897288	0.001388357	0.023646492	-0.957948668
