Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	Symbol
NA	-1.442537197	3.4499139	-3.917019738	0.005959433	0.999932036	-4.502567131	NA
PARP11	2.007784532	3.472862521	3.915608427	0.005970133	0.999932036	-4.502592857	PARP11
C1orf68	-1.713522149	4.032035153	-3.914811273	0.005976186	0.999932036	-4.502607396	C1orf68
NHS	1.843273649	2.576128199	3.91429055	0.005980144	0.999932036	-4.502616895	NHS
EXOC6	-1.411235503	8.299280956	-3.906495609	0.00603973	0.999932036	-4.502759363	EXOC6
STYK1	-1.56120972	5.35790865	-3.905972497	0.006043752	0.999932036	-4.502768941	STYK1
NA	2.346492078	1.895270265	3.905501947	0.006047372	0.999932036	-4.502777559	NA
NA	2.640949791	2.280376817	3.904396929	0.006055883	0.999932036	-4.502797805	NA
ARNT2	1.815252227	2.587046305	3.900176265	0.006088512	0.999932036	-4.502875224	ARNT2
USP53	-1.68759576	4.863451351	-3.899812918	0.00609133	0.999932036	-4.502881896	USP53
NA	-1.535368261	2.508361364	-3.899619854	0.006092828	0.999932036	-4.502885441	NA
RP11-177N22.3	1.97577904	2.210747192	3.896612132	0.006116216	0.999932036	-4.502940714	RP11-177N22.3
TADA3	2.095338927	3.458716229	3.893954079	0.006136966	0.999932036	-4.502989623	TADA3
LOC102724842	1.753803414	4.166123323	3.892263601	0.006150203	0.999932036	-4.503020758	LOC102724842
LOC283693	2.065780728	4.074057252	3.888041735	0.006183398	0.999932036	-4.503098618	LOC283693
RHAG	2.168315426	2.365217676	3.881671325	0.006233857	0.999932036	-4.50321638	RHAG
SLC16A10	2.241756057	2.551805278	3.879341873	0.006252421	0.999932036	-4.503259525	SLC16A10
BSND	1.354374547	4.520460923	3.877933337	0.006263675	0.999932036	-4.503285635	BSND
C4orf6	-2.994389991	3.047373267	-3.877869193	0.006264188	0.999932036	-4.503286825	C4orf6
NA	-1.810228883	7.15271389	-3.877011059	0.006271055	0.999932036	-4.50330274	NA
NPSA	2.997258298	1.553128726	3.87559489	0.006282407	0.999932036	-4.503329019	NPSA
ZBTB26	-1.928380381	4.167520622	-3.86769458	0.006346149	0.999932036	-4.503475923	ZBTB26
TRA2A	-2.437990457	2.395602211	-3.867671934	0.006346332	0.999932036	-4.503476345	TRA2A
OPCML	2.458294486	4.336155953	3.861806801	0.006394112	0.999932036	-4.503585741	OPCML
VGLL4	1.315594036	10.0949537	3.861453229	0.006397005	0.999932036	-4.503592345	VGLL4
DLG3	1.755960753	4.970691824	3.861141156	0.006399559	0.999932036	-4.503598175	DLG3
DUOX1	2.035569443	3.460538731	3.854588152	0.006453458	0.999932036	-4.503720775	DUOX1
NA	-1.856368654	0.802494444	-3.852856897	0.00646778	0.999932036	-4.503753225	NA
SNCAIP	-2.100248741	6.399877702	-3.852841213	0.00646791	0.999932036	-4.503753519	SNCAIP
LOC285902	3.283778469	2.312387781	3.851890441	0.00647579	0.999932036	-4.503771351	LOC285902 /// ZNF273 /// ZNF479
ZNF273	3.283778469	2.312387781	3.851890441	0.00647579	0.999932036	-4.503771351	
ZNF479	3.283778469	2.312387781	3.851890441	0.00647579	0.999932036	-4.503771351	
KLF4	3.003597129	5.552341443	3.851086836	0.006482459	0.999932036	-4.503786428	KLF4
RP11-235E17.4	-2.067689448	2.669009829	-3.849331942	0.006497048	0.999932036	-4.503819373	RP11-235E17.4
PNMA2	-1.469787502	8.999679466	-3.848053785	0.006507697	0.999932036	-4.503843383	PNMA2
MAPK8IP3	-2.637382998	3.489349493	-3.847805746	0.006509765	0.999932036	-4.503848045	MAPK8IP3
NA	2.989396338	2.746647828	3.845525967	0.006528812	0.999932036	-4.50389091	NA
PPFIA2	-3.292736362	0.983533394	-3.845178264	0.006531723	0.999932036	-4.503897452	PPFIA2
LOC101928896	2.390790217	3.643612105	3.827603544	0.006680687	0.999932036	-4.504229415	LOC101928896
DLEU2	2.786876677	2.214994428	3.826130886	0.006693337	0.999932036	-4.50425735	DLEU2 /// MIR15A
MIR15A	2.786876677	2.214994428	3.826130886	0.006693337	0.999932036	-4.50425735	
NA	-1.666012828	2.623526035	-3.824062577	0.006711147	0.999932036	-4.504296614	NA
PCDHA2	1.911888167	3.098658214	3.817493536	0.006768057	0.999932036	-4.504421559	PCDHA2 /// PCDHA3
PCDHA3	1.911888167	3.098658214	3.817493536	0.006768057	0.999932036	-4.504421559	
NA	2.840194938	1.77413804	3.814370318	0.006795299	0.999932036	-4.504481091	NA
RP13-238F13.5	-1.992257295	2.583578253	-3.813700889	0.006801154	0.999932036	-4.504493862	RP13-238F13.5
LOC100996549	1.754005288	2.683964835	3.80816176	0.006849809	0.999932036	-4.504599681	LOC100996549
MYO10	-2.700161918	3.722704835	-3.805311443	0.006874994	0.999932036	-4.504654234	MYO10
C9orf53	-1.54718201	2.376042646	-3.79820332	0.00693824	0.999932036	-4.504790581	C9orf53
TCAM1P	1.596900253	2.940510418	3.795230972	0.006964876	0.999932036	-4.504847724	TCAM1P
TENM1	-2.232284556	2.000495617	-3.792398065	0.006990365	0.999932036	-4.504902257	TENM1
NA	-2.017739498	4.296859554	-3.789872837	0.007013172	0.999932036	-4.504950924	NA
NA	2.069866012	4.524134856	3.786378156	0.007044869	0.999932036	-4.505018366	NA
ZACN	2.116565176	2.820083327	3.785855835	0.00704962	0.999932036	-4.505028455	ZACN
NA	1.26399374	2.666747797	3.781864926	0.007086035	0.999932036	-4.50510562	NA
RP11-394I13.2	1.260522385	3.907029871	3.780779345	0.007095976	0.999932036	-4.505126634	RP11-394I13.2
NA	1.560329118	3.193602669	3.775491852	0.007144612	0.999932036	-4.505229128	NA
RP5-1098D14.1	-2.162542837	3.059600819	-3.774904807	0.007150035	0.999932036	-4.505240523	RP5-1098D14.1
LOC100134040	1.440600199	2.277039159	3.762864367	0.007262242	0.999932036	-4.505474881	LOC100134040
ISG20	1.986888936	7.207881329	3.762478719	0.007265867	0.999932036	-4.505482408	ISG20
NA	1.668105816	4.242680316	3.760777446	0.007281884	0.999932036	-4.505515629	NA
SESN3	2.324886804	1.978743719	3.757514511	0.007312712	0.999932036	-4.505579415	SESN3
LPHN3	-2.14547137	1.253405803	-3.75531833	0.007333542	0.999932036	-4.5056224	LPHN3
TINCR	-1.320592376	4.24861325	-3.751467608	0.007370219	0.999932036	-4.505697869	TINCR
AQP3	1.772041707	4.978554603	3.751205396	0.007372724	0.999932036	-4.505703013	AQP3
EPHB1	2.63027748	4.881169884	3.749539069	0.007388664	0.999932036	-4.505735714	EPHB1
NA	-2.388016145	2.144407852	-3.749184672	0.007392059	0.999932036	-4.505742673	NA
KRT73	2.33969756	2.573571441	3.744783312	0.007434362	0.999932036	-4.50582918	KRT73
NA	-2.72579054	1.048423113	-3.742847394	0.007453053	0.999932036	-4.505867283	NA
TRAP1	1.331612765	0.827615325	3.742336248	0.007457996	0.999932036	-4.505877349	TRAP1
KRT80	-1.682001866	5.77205246	-3.741330857	0.00746773	0.999932036	-4.505897155	KRT80
ST18	1.721580421	2.713301087	3.741074642	0.007470213	0.999932036	-4.505902204	ST18
PPP4R1L	-2.157827692	1.923933044	-3.73186141	0.007560092	0.999932036	-4.506084134	PPP4R1L
HDAC10	-1.860624421	4.821255008	-3.730754393	0.00757097	0.999932036	-4.506106044	HDAC10
DPH3P1	2.282421648	3.665981982	3.727153213	0.007606476	0.999932036	-4.506177394	DPH3P1
EVX1	-2.043069741	1.848806728	-3.725393013	0.007623897	0.999932036	-4.506212309	EVX1
HAGLR	1.499346023	4.255625786	3.724598113	0.007631778	0.999932036	-4.506228086	HAGLR
HERC1	-2.389508216	2.096967794	-3.716955854	0.007708005	0.999932036	-4.506380051	HERC1
TF	1.902304511	4.669752617	3.715449958	0.007723123	0.999932036	-4.506410056	TF
LOC145837	2.108495941	2.076507329	3.713130571	0.00774647	0.999932036	-4.50645631	LOC145837
BCL10	-1.622110864	4.166208505	-3.709525805	0.00778291	0.999932036	-4.506528291	BCL10
PRM1	1.695234564	3.894052538	3.707069451	0.007807847	0.999932036	-4.506577406	PRM1
RGS8	2.348565667	4.291424551	3.705258947	0.007826283	0.999932036	-4.506613642	RGS8
NA	2.153046153	2.399527179	3.703249845	0.007846797	0.999932036	-4.506653887	NA
LOC100129112	-2.443298327	1.749969997	-3.703091736	0.007848414	0.999932036	-4.506657056	LOC100129112
LOC389895	1.714369724	1.0891828	3.697731694	0.007903442	0.999932036	-4.506764607	LOC389895
C22orf29	-1.419728938	6.931318465	-3.695093225	0.007930683	0.999932036	-4.506817643	C22orf29 /// GNB1L
GNB1L	-1.419728938	6.931318465	-3.695093225	0.007930683	0.999932036	-4.506817643	
DISC1	1.664079687	4.108719769	3.694993732	0.007931713	0.999932036	-4.506819644	DISC1
NA	2.164708475	3.346326982	3.694628388	0.007935493	0.999932036	-4.506826993	NA
BC041363	-2.255164293	2.713398819	-3.69442567	0.007937592	0.999932036	-4.506831071	BC041363
CR936796	2.087583455	4.392037847	3.691847461	0.007964335	0.999932036	-4.506882971	CR936796
KLHL21	1.293406039	7.912104096	3.687361384	0.008011102	0.999932036	-4.506973419	KLHL21
RP11-219B4.3	1.576763282	4.14623247	3.683119061	0.008055603	0.999932036	-4.507059118	RP11-219B4.3
CCDC103	1.602720306	3.582475365	3.681038502	0.008077526	0.999932036	-4.507101206	CCDC103 /// FAM187A
FAM187A	1.602720306	3.582475365	3.681038502	0.008077526	0.999932036	-4.507101206	
TJP3	1.276130203	2.401932954	3.679242484	0.008096503	0.999932036	-4.50713757	TJP3
CERS3	-1.792453822	3.44229739	-3.677287161	0.008117218	0.999932036	-4.507177191	CERS3
IGSF9B	-1.372601451	4.261047718	-3.675095982	0.0081405	0.999932036	-4.507221633	IGSF9B
PCDHGC3	1.51355847	3.879078961	3.67303449	0.00816247	0.999932036	-4.507263484	PCDHGC3
LINC00881	1.377656885	2.820081575	3.672361502	0.008169657	0.999932036	-4.507277155	LINC00881
ALDH3B2	2.153493705	2.151118049	3.671747092	0.008176224	0.999932036	-4.50728964	ALDH3B2
C5orf47	2.449963308	0.779505766	3.671403077	0.008179903	0.999932036	-4.507296631	C5orf47
AX747064	2.232177584	3.926183883	3.667512583	0.008221639	0.999932036	-4.507375775	AX747064
RIPPLY1	1.557562287	4.128614504	3.664404208	0.008255151	0.999932036	-4.507439107	RIPPLY1
PTGER3	2.655750821	2.379683888	3.658693052	0.008317111	0.999932036	-4.507555696	PTGER3
NA	1.852645252	2.648427209	3.658350979	0.008320839	0.999932036	-4.507562689	NA
BTF3	-2.065660868	1.564983147	-3.658108304	0.008323484	0.999932036	-4.50756765	BTF3
NOV	1.657602749	5.971871455	3.65494028	0.008358101	0.999932036	-4.507632468	NOV
LMX1A	-2.147022	2.478219268	-3.652882956	0.008380664	0.999932036	-4.507674609	LMX1A
CALD1	-2.031058036	5.220471248	-3.647130689	0.008444105	0.999932036	-4.50779264	CALD1
ANKRD12	-1.261738049	5.109636841	-3.646730341	0.00844854	0.999932036	-4.507800866	ANKRD12
CTAGE5	1.543612414	2.757940178	3.645651826	0.008460499	0.999932036	-4.507823034	CTAGE5 /// MIA2
MIA2	1.543612414	2.757940178	3.645651826	0.008460499	0.999932036	-4.507823034	
GRIK1	-1.779642816	3.861920571	-3.645356808	0.008463774	0.999932036	-4.507829099	GRIK1
TTC14	-2.467111097	5.140926802	-3.645120349	0.0084664	0.999932036	-4.507833962	TTC14
NA	1.688908926	4.1051896	3.644843944	0.00846947	0.999932036	-4.507839646	NA
SOX13	1.733968952	3.357488692	3.644271973	0.008475827	0.999932036	-4.507851411	SOX13
FOXS1	1.99493126	3.14171307	3.641924659	0.008501971	0.999932036	-4.507899723	FOXS1
NA	1.826975056	3.798452114	3.63912983	0.008533214	0.999932036	-4.507957312	NA
LHFPL3-AS2	2.601578005	3.54758498	3.63759031	0.008550477	0.999932036	-4.507989065	LHFPL3-AS2
TAS2R38	2.117593107	5.125771335	3.629890902	0.008637385	0.999932036	-4.508148192	TAS2R38
VPS8	-2.193017479	3.132683559	-3.626394969	0.008677161	0.999932036	-4.508220624	VPS8
NA	2.541151666	2.110339259	3.62615476	0.008679902	0.999932036	-4.508225605	NA
PSMB2	1.485915527	3.139648288	3.624615099	0.008697489	0.999932036	-4.508257544	PSMB2
NA	1.387696503	2.31582119	3.620962239	0.00873937	0.999932036	-4.508333407	NA
EIF5B	-1.328418484	6.655080795	-3.616715494	0.008788336	0.999932036	-4.508421757	EIF5B
NA	-1.355027107	3.475917816	-3.616005024	0.008796557	0.999932036	-4.508436555	NA
IRAK2	2.596335714	2.140190794	3.615543401	0.008801903	0.999932036	-4.508446171	IRAK2
SERPINI2	1.986627843	4.002438084	3.613007058	0.008831339	0.999932036	-4.508499045	SERPINI2
LOC400622	-1.758946735	2.890761185	-3.611483569	0.008849071	0.999932036	-4.508530833	LOC400622
NA	2.061525021	2.400410033	3.608335046	0.00888584	0.999932036	-4.508596595	NA
NA	2.009607809	2.907818052	3.608155303	0.008887944	0.999932036	-4.508600352	NA
VWA5B2	1.752136868	4.518055387	3.604424406	0.00893174	0.999932036	-4.508678404	VWA5B2
NOVA1	-2.013594289	1.799634352	-3.602224295	0.008957677	0.999932036	-4.508724491	NOVA1
MED31	-1.420861192	4.453057474	-3.601294933	0.008968657	0.999932036	-4.508743973	MED31
CUX2	2.386095972	1.892700813	3.600759174	0.008974994	0.999932036	-4.508755207	CUX2
RCOR2	-1.519004076	4.381009375	-3.599017838	0.008995623	0.999932036	-4.50879174	RCOR2
NA	-1.887257913	2.528110318	-3.59636422	0.009027159	0.999932036	-4.508847466	NA
CYP2E1	2.179688264	3.020795916	3.593003954	0.009067265	0.999932036	-4.508918125	CYP2E1
FAM111B	-2.228121652	2.014059407	-3.592459978	0.009073776	0.999932036	-4.508929574	FAM111B
C2orf68	-1.468200104	6.010311836	-3.591890643	0.009080595	0.999932036	-4.508941559	C2orf68
NA	-1.856227894	2.181414445	-3.589446724	0.009109932	0.999932036	-4.508993041	NA
NA	2.176208216	0.758602654	3.586402119	0.009146624	0.999932036	-4.509057254	NA
FTCDNL1	1.641860006	2.84163724	3.58411159	0.009174334	0.999932036	-4.509105621	FTCDNL1
ZFHX3	2.027319884	3.102038876	3.57636587	0.009268714	0.999932036	-4.509269541	ZFHX3
NA	1.935784974	-0.051738743	3.575192647	0.009283102	0.999932036	-4.509294419	NA
NA	-2.002177319	1.117543752	-3.569144848	0.009357651	0.999932036	-4.509422864	NA
TRMT2B	-1.820452705	4.218259648	-3.567185757	0.009381939	0.999932036	-4.509464546	TRMT2B
DCAF4L1	-1.829164234	2.082365029	-3.564538884	0.009414862	0.999932036	-4.509520918	DCAF4L1
ORF1	-1.697361466	1.453872543	-3.56374235	0.009424794	0.999932036	-4.509537895	ORF1
LOC100507443	1.553298241	4.663267455	3.554557015	0.009540154	0.999932036	-4.509734102	LOC100507443
NA	1.962575165	3.347607076	3.551047161	0.009584638	0.999932036	-4.509809285	NA
RRS1-AS1	1.842887974	1.19193433	3.549445888	0.009605007	0.999932036	-4.509843625	RRS1-AS1
ACPP	1.242701052	2.948391189	3.545520105	0.009655144	0.999932036	-4.509927916	ACPP
PSG1	-1.729318041	2.295635339	-3.54295947	0.009687999	0.999932036	-4.509982974	PSG1
FST	-2.149164468	7.193611279	-3.542561083	0.009693122	0.999932036	-4.509991546	FST
RSPH1	-1.479424989	3.283428477	-3.542392728	0.009695287	0.999932036	-4.509995169	RSPH1
MTHFSD	3.000135963	2.960311131	3.539677671	0.009730285	0.999932036	-4.51005363	MTHFSD
LZTS1	-1.500235801	4.634406727	-3.538676494	0.009743224	0.999932036	-4.510075206	LZTS1
LOC102723692	1.256752042	4.082712705	3.536762369	0.009768016	0.999932036	-4.510116482	LOC102723692
CLIP1	1.74360944	4.169268395	3.53634618	0.009773415	0.999932036	-4.510125461	CLIP1
EMC1	1.8340507	3.354743729	3.534138649	0.009802108	0.999932036	-4.510173116	EMC1
FEZF2	-1.836607335	2.672648469	-3.531425657	0.009837497	0.999932036	-4.510231746	FEZF2
LRRFIP2	-2.142765157	2.802679243	-3.527949452	0.009883043	0.999932036	-4.510306973	LRRFIP2
BCL6B	1.154221424	10.26652656	3.524301999	0.009931078	0.999932036	-4.510386029	BCL6B
KRTAP4-7	1.5347028	3.008173408	3.516847335	0.010030041	0.999932036	-4.510548001	KRTAP4-7
LOC101929172	1.768279768	5.115069539	3.514493702	0.010061508	0.999932036	-4.51059925	LOC101929172
NA	-1.761733119	2.818092069	-3.511458326	0.010102247	0.999932036	-4.510665422	NA
KRT15	1.927952654	4.608282397	3.507414926	0.010156792	0.999932036	-4.510753708	KRT15
NA	1.495939618	4.16207537	3.502322371	0.010225945	0.999932036	-4.510865125	NA
PLAUR	1.547909349	9.626741979	3.50190488	0.010231637	0.999932036	-4.51087427	PLAUR
PDE12	1.86521389	3.901830893	3.500081009	0.010256542	0.999932036	-4.510914242	PDE12
NA	1.475447992	2.186189454	3.49779734	0.010287819	0.999932036	-4.510964335	NA
NA	-1.465559204	3.34782585	-3.492553447	0.010360029	0.999932036	-4.511079554	NA
FIGN	-1.859253368	3.382173341	-3.489931139	0.010396345	0.999932036	-4.511137271	FIGN
PITPNC1	2.117294287	2.582134787	3.489357892	0.010404302	0.999932036	-4.511149897	PITPNC1
ZNF345	1.242778345	4.60762464	3.485211448	0.010462054	0.999932036	-4.51124132	ZNF345
ATXN7L2	2.244422487	3.405577678	3.484562503	0.010471124	0.999932036	-4.511255643	ATXN7L2
CTB-119C2.1	-1.612975413	3.372319653	-3.4837037	0.01048314	0.999932036	-4.511274604	CTB-119C2.1
ARHGAP18	-1.451305931	9.610880055	-3.480455817	0.010528718	0.999932036	-4.511346379	ARHGAP18
CST3	1.499940454	2.673579909	3.479036877	0.010548697	0.999932036	-4.511377769	CST3
MYO7A	1.495414645	2.939256157	3.474201714	0.010617088	0.999932036	-4.511484878	MYO7A
CTNS	1.250316868	7.854321463	3.471738821	0.010652108	0.999932036	-4.511539523	CTNS
HMOX1	2.230179347	10.01117341	3.468553575	0.010697585	0.999932036	-4.511610284	HMOX1
DNAH9	2.075261593	3.242583147	3.463565815	0.010769218	0.999932036	-4.511721287	DNAH9
LRRFIP1	1.618021294	3.644032383	3.462823912	0.010779918	0.999932036	-4.511737819	LRRFIP1
PCDHGB7	2.974937501	0.575146886	3.461194973	0.01080345	0.999932036	-4.511774136	PCDHGB7
BATF	1.480859786	5.009435477	3.456937573	0.010865216	0.999932036	-4.511869177	BATF
NA	1.961047531	2.332718275	3.454766848	0.010896856	0.999932036	-4.511917704	NA
CNTN4	2.149224665	2.524778082	3.45349681	0.010915414	0.999932036	-4.511946117	CNTN4
LSAMP	2.058854116	3.212978541	3.450924511	0.010953105	0.999932036	-4.512003713	LSAMP
PDE5A	-1.986951365	3.26499249	-3.447681576	0.011000823	0.999932036	-4.512076418	PDE5A
ELK1	1.979613957	2.922939711	3.447304076	0.011006392	0.999932036	-4.512084888	ELK1
NLN	-1.276152573	5.588954112	-3.446226231	0.011022311	0.999932036	-4.51210908	NLN
NA	2.087778647	2.46329512	3.445082698	0.011039226	0.999932036	-4.512134758	NA
KCNIP3	1.418884884	3.434637269	3.44426688	0.011051311	0.999932036	-4.512153086	KCNIP3
RRAD	2.004045253	3.702006841	3.443009565	0.011069965	0.999932036	-4.512181344	RRAD
AC005306.3	-1.477244035	4.272025442	-3.442788797	0.011073243	0.999932036	-4.512186308	AC005306.3
SIRPG	1.323370758	3.701925376	3.440096998	0.011113305	0.999932036	-4.512246865	SIRPG
NA	1.887626737	3.26625671	3.439546757	0.011121514	0.999932036	-4.512259252	NA
ZCCHC4	-1.815972544	3.451432919	-3.436575792	0.011165948	0.999932036	-4.512326189	ZCCHC4
CCIN	1.548283324	3.247770521	3.435565141	0.011181107	0.999932036	-4.512348979	CCIN
TYW5	-2.579321471	3.035668241	-3.433799475	0.011207644	0.999932036	-4.51238882	TYW5
NA	-1.599465203	4.43694865	-3.433796237	0.011207693	0.999932036	-4.512388893	NA
LOC100132077	1.946592133	3.257212414	3.433752214	0.011208355	0.999932036	-4.512389886	LOC100132077
CD37	-1.791568482	3.747722959	-3.43316513	0.011217195	0.999932036	-4.51240314	CD37
ASPDH	1.420575849	4.826589645	3.432175653	0.01123211	0.999932036	-4.512425486	ASPDH
LOC101927460	-1.213779409	3.370398296	-3.430019193	0.011264689	0.999932036	-4.512474221	LOC101927460
GABRG3	1.748253411	1.049482976	3.428775807	0.01128352	0.999932036	-4.512502341	GABRG3
TMEM170B	-1.313146367	5.474389012	-3.427389126	0.011304562	0.999932036	-4.51253372	TMEM170B
RPS27A	-2.082837635	2.939192044	-3.425978906	0.011326004	0.999932036	-4.512565652	RPS27A
IKZF2	2.403072344	2.482696647	3.424189867	0.01135327	0.999932036	-4.51260619	IKZF2
NA	1.956209413	1.24859505	3.422226491	0.011383274	0.999932036	-4.512650714	NA
MAPRE3	-1.940415137	4.273159212	-3.422080302	0.011385511	0.999932036	-4.512654031	MAPRE3
KLHL10	-1.215866623	1.211756988	-3.418986105	0.01143298	0.999932036	-4.512724282	KLHL10
LEFTY1	1.609365367	5.012988949	3.416912179	0.011464916	0.999932036	-4.512771422	LEFTY1 /// LEFTY2
LEFTY2	1.609365367	5.012988949	3.416912179	0.011464916	0.999932036	-4.512771422	
CCRL2	1.585257437	6.09227483	3.415627598	0.011484746	0.999932036	-4.512800641	CCRL2
LINC00710	2.391330815	2.260255989	3.413668404	0.01151506	0.999932036	-4.512845238	LINC00710
MAGEA12	1.356362449	4.435612121	3.412915107	0.011526739	0.999932036	-4.512862395	MAGEA12
NA	1.597664805	1.612837258	3.411514379	0.011548489	0.999932036	-4.512894314	NA
NA	1.301931103	3.559729919	3.410967851	0.011556987	0.999932036	-4.512906773	NA
NA	1.440142716	6.180403952	3.41057169	0.011563151	0.999932036	-4.512915806	NA
MYBL1	-1.547682914	4.42654928	-3.409182072	0.011584802	0.999932036	-4.512947503	MYBL1
CCBL1	1.427317206	3.068849374	3.407622588	0.011609152	0.999932036	-4.512983098	CCBL1
MTMR10	-1.635058353	8.09245512	-3.40643572	0.01162772	0.999932036	-4.513010205	MTMR10
RUNX1T1	-1.211721931	7.037203004	-3.405947334	0.01163537	0.999932036	-4.513021363	RUNX1T1
TNRC6B	1.470189709	3.219907899	3.40477781	0.011653712	0.999932036	-4.513048093	TNRC6B
ERICH1	-2.168986488	3.698987053	-3.404422394	0.011659292	0.999932036	-4.513056219	ERICH1
NA	-1.231805564	4.701083954	-3.404066696	0.01166488	0.999932036	-4.513064352	NA
DNM3OS	-1.665165927	2.804399362	-3.403492287	0.011673909	0.999932036	-4.51307749	DNM3OS
CCL26	1.668994575	2.384675558	3.401964898	0.011697955	0.999932036	-4.513112439	CCL26
